id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	poster_path	trailer_url	kw_tmdb	kw_imdb	plot
tt3119416	郊遊	Les chiens errants	Jiao you	Chinese Simplified	2013	138	Drama	6.9	3078	Tsai Ming-liang	Tsai Ming-liang, Peng Fei Song	0	0	Homegreen Films, JBA Production	Taiwan, France	/zRwQzUDQlGwCeHkRUTuCkIyaaJj.jpg	https://imdb-video.media-imdb.com/vi3873225241/1434659607842-pgv4ql-1564610773507.mp4?Expires=1714342761&Signature=sp5Zhs1RYLHho~Z6FvhVzaQlMCdAT1OkBOHf2s2E2kZ1TTOlwPhSJqCoUTgfsCpFa2-B4KrB0YO~F5c313YWLE6JpPD8t-nHtDKGuNM7Pr0zJFbPb4WDT3zcMlSZmCHgQcji2H6ltZOI2qV9x0E00WHZ75U7YzyJmSeXtkqS0tEWAZCaorbuiMh2VhXK33QYHwxIENscYkitd6IQNDDfJ~Go6qP35z4ELQDkAQibXUOklNlILsv3iUCbiZjJhl~MIcI1VZyg9cHCtCDvgNWT6k5sF0hUiI~rdI9OzlUqdvCnUh-0tjxDRlLe10n8XAwLnG~4Hwv64GzaMMqYIakI6Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	poverty, homeless	urination, undressing, wall, beach, existential loneliness	An alcoholic man and his two young children barely survive in Taipei. They cross path with a lonely grocery clerk who might help them make a better life.
tt3120794	疯爱	À la folie	Feng ai	Chinese Simplified	2013	229	Documentary	7.9	462	Wang Bing		0	0	Moviola Films, Y. Production, RAI	China, France, Hong Kong, Japan	/4PKPdW32YgXk2OKoHrdCLmT3uN0.jpg	https://imdb-video.media-imdb.com/vi3488003353/1434659607842-pgv4ql-1454711132624.mp4?Expires=1714342763&Signature=mcR-LL55FBu3jTIwd8nPyyfV8IEeuvjRZSGoJsZ7TWR0BRFGkoxcq-DMRjv4MfyR~OSNSxboG9yxseohuyUebSuzt9RbbQ6ShAOutiTJcY3vIzYXX5FuMKVtW4tq6IIl1m3-2kF53VYXx83ND0Y83oFpndGbIWsGCDxL8-KGsPvLUfTdJ8wcLNJqP-MZPhlX6j19YGjODtEn4I8T7BholKCD~bv-sc5qaf7x7GDH4hzWCPKbGM5HN8kaZMT0uP-sdCPCS5WFEYvYqDFMmXTQPLioDq8suAHalOCgzZLrcfjL~yN3FOh76a0Euj4U6QTEdCHwhOm43JxcfwsjaCnLBQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA		male frontal nudity, male nudity, experimental film, inmate	50 men live for 12 months in a madhouse, they passing their days in a single plane and having little contact with the medical team. Every one of the inmates is not there for mental health problems but for had killing someone for committing a crime against public officials.
tt3123154	狙われた男	L'homme à abattre	Nerawareta otoko	Japanese	1956	68	Drama	6.0	13	Kô Nakahira, Koreyoshi Kurahara	Kaneto Shindô	0	0	Nikkatsu Corporation	Japan	/qosZOEUTSF5wLriJUYukLYK1AZQ.jpg		japanese new wave		
tt3125472	归来	Coming Home	Gui lai	Chinese Simplified	2014	111	Drama, Romance	7.2	6654	Yimou Zhang		0	47587984	LeVision Pictures	China	/5zSy5ZF1FXjBg16DeOTzkUbBzTX.jpg	https://imdb-video.media-imdb.com/vi3626348569/1401497881123-xszl4z-1433874154755.mp4?Expires=1714342766&Signature=jsQ8YEfA7TC0yxAwWGMVd8X~WizV2qTRpH8u7HX-H3Nwr0oktC-32gtBOhz841d2qZ3KIcFamIdJnTRUBEgX9tslomK3SzPzpJsZerqkz~C7k5syw9waYPIv8EaUXbMuxWUzLcnjYacdOkACBWxGR7vUwd2ueUYJkOCRvA7L8Uq3~Kwruuo8Vkhnq8iKHrEabs~8Cu1KKxBTQQ-g76er56tGnzFXPanTvXMvZYVwX938VfMkXXnsRpjDIUgIsC34fxPA66RurQWE661oQQddR8QSvR6wvN4E56xv7IX27mncaA4S2frRefA-vqjUTq~xDBjZXBwTJDFsXzStq1FEtg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	arranged marriage, labor camp	political prisoner, husband wife relationship, father daughter relationship, family relationships, memory loss	Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer recognizes him.
tt3138596	水印街	Trap street	Shuiyin jie	Chinese Simplified	2013	93	Drama	6.3	231	Vivian Qu	Vivian Qu	0	0		China	/7kxfumrX18soXy5DIR1MePjTaPj.jpg		woman director	digital mapping, investigation, trap street, urban setting, surveillance	In a southern city of China, a digital mapping surveyor encounters a mysterious woman on an unmappable street.
tt3139136	女子学園　ヤバイ卒業	Joshi gakuen: Yabai sotsugyô	Joshi gakuen: Yabai sotsugyô	Japanese	1970	82	Action, Comedy, Crime	5.3	43	Yukihiro Sawada	Gorô Tanada	0	0	Nikkatsu Corporation	Japan	/uTdGkgQ9reYVBfOJgeC1tlOD87D.jpg			violent girl gang	Sex games by students at a junior high school are exposed by the principal and teachers, but the tables are turned in favor of the students.
tt3141904	Feng quan dian tui	Deux super kung-fu	Feng quan dian tui	Chinese Simplified	1979	0	Action, Adventure, Comedy	5.6	47	Lu-Po Tu	Yang Chiang	0	0	Filmline Enterprises	Taiwan, Hong Kong	/2dz1vfFQLrOOMNk0un2fO4TB3cj.jpg		kung fu		A policeman escorting a murderer to jail must contend with the criminal's accomplices, including a shadowy figure with an iron claw for a hand.
tt3176304	止殺	La Dernière Bataille de Genghis Khan	Zhi sha	Chinese Simplified	2013	100	Action, Drama, History, War	5.6	228	Ping Wang	Ping Ran	0	0	Tara Contents, SCS Entertainment, Shandong Film & TV Group, Shandong Wohan Culture and Media Co., China Film Group Corporation	South Korea, China, Japan	/e9b0tBWKtJraIjLb8W4eX2pknRP.jpg	https://imdb-video.media-imdb.com/vi1457306137/1434659607842-pgv4ql-1563602821038.mp4?Expires=1714342775&Signature=G3ryIEmQib7SrWkc5KFbbd2DGo43XadDZC76Mrr5ZlQRoSKcAlbgx1Bq1I27locg-30tdwiQoqh7VA2CcRuf3cO1NSzBXGzJ~egNEHwmvFKnG9BRX66eVkKVGsh11HOYMkgTZ~OLtAvXQk8jAgPd86P05bR~C20U5fZ2iDDSmzxMRov8vG7j07WDwCAF2M88j0f7UtcEJLO29gY0vXmRbeV-K8yFi2CgULfKTbkEjGSfNHDcWdfHvVgQlMVv1quWfbd7ZqD-kqOw3cseBiKelO0u~UZ7oLZo~HVFj-TPI8IdqsJLmUs2bW6K~7x7Wn0dIjSLxl7RLqde1drGNWzvog__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	genghis khan, 13th century	mongol empire, 13th century, conquest, violence, kung fu	In the 1200s, a man arose whose ruthlessness was so feared, he emerged as the greatest empire builder ever known to mankind. Inspired by true historical events.
tt3178174	ジョバンニの島	L'île de Giovanni	Jobanni no shima	Japanese	2014	102	Animation, Drama, History, War	7.3	2223			0	0	Warner Bros. Japan, Japan Association of Music Enterprises (JAME), Production I.G	Japan	/zOlc5FWarD3UU6pmFOZIBcEpEFP.jpg		dancing, friendship, island, loss of loved one, language barrier, tragedy, disaster, post war, anime	anime animation, inspired by a true story, friendship, island, defeat	A dramatic yet heart-warming story of cross-cultural friendship among children in the aftermath of WWII, presented by Tokyo-based award-winning animation studio Production I.G. Based on true events.
tt3197766	殺破狼2	Saat po long 2	Saat po long 2	Chinese Traditional	2015	120	Action, Adventure, Crime, Thriller	6.7	7235	Soi Cheang		0	0	Maximum Gain Kapital Group, Sun Entertainment Culture, Sil-Metropole Organisation, Bona Film Group	China, Hong Kong	/lCy3410NhfJiB6XoCaePJXbldv0.jpg	https://imdb-video.media-imdb.com/vi3463230489/1434659607842-pgv4ql-1564605793488.mp4?Expires=1714342779&Signature=jI493FvirShLV5rzEle-has4GYSqWF-E4GJNkUCgGXzc9-PcudiWCnYYW1zV3ZA3Y2nu-hMHPt-ub6VzMmBKrCz5dwbnHfVfgXymO-BC3SiZ0LxnS52WlRpuLhZByFgBIdIBDIBlJ5WpBGevR8GFmZxsOJ5yU1OrAEF9K5e3F7OktziF1hwYUn7L0noHH7n3SiIfzBRsljFnrFLkQvOGMJdXZPm2QWxpl8L9tXgjc37x1R5mEYVv8L6Ws2SCZRxOol1K6w~lKHW3uNqMRQwELQcYov~gDJTlbI66B8eqzwiB7ipVLdFPPNIrhhmceA-3Km0a5KtALiY87QCsyvZVKQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	martial arts	bangkok thailand, numbered sequel, police officer stabbed, police, police officer shot	While undercover officer Kit is taken prisoner by the syndicate, he befriends his keeper and discovers an organ trafficking ring.
tt3198092	남쪽으로 간다	Going South	Namjokeuro Ganda	Korean	2012	47	Drama	6.1	179	Hee-il Leesong	Hee-il Leesong	0	0	Cinema Dal	South Korea	/bwpIYbh3Q3s61LVYtg6FQVK9EQD.jpg		sexuality, soldier, lgbt, gay theme, korean army, boys' love (bl)	gay, gay sex in a car, gay anal sex, nude man covered in mud, gay soldier	Gi-tae who is going to terminate his military service goes on a road trip with Jun-young by drugging him with a sleeping pill. They learn more about each other and come to terms with their sexuality.
tt3204012	劇場版 TIGER & BUNNY -The Rising-	Gekijouban Tiger & Bunny: The Rising	Tiger & Bunny: The Movie - The Rising	Japanese	2014	108	Animation, Action, Adventure, Sci-Fi	6.7	412		Masafumi Nishida	0	0	Bandai Visual, MBS, Shochiku, T-JOY, SUNRISE, Asatsu-DK, Bandai, TOY'S FACTORY	Japan	/wlaFtzuEm9OGQQMnDgMVbhQph3x.jpg	https://imdb-video.media-imdb.com/vi2547165977/MV5BMTQ4ODMzOTgwOV5BMTFeQW1wNF5BbWU4MDcyNTI2MjEx.mp4?Expires=1714342783&Signature=ZR5oWBSeoSNs0xdxIcEGaS858AaV2W~OH5DAo4yQxL0S0hrTu-n3WJmguHGAjaSc3jlKlmu81DcM3FXTFU~LjpN1AMzh9P6JOsfT9sUWqmECqb1RFpYhdJ~RGrWsK~2wvGZe6tiFb5jWuMK8cguZHcP-Bxw9aHd0T0Gv3E03A0-kcCg8M7pyJvebnYiC7~~-cY6xCd454hP-oFIYU0S2Wf9DJqgilNGfspceBWU6emQZpAYZoFmx~ayXFECgLbttYdW0RJKR4Y2lNpN9KgeyW-P16lQhRwEEZ6wdxT4J2T2AFvHNIY1xI-2jaFY79XcqQEU6sHYOsDLrYpfqcrVnvg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	superhero, anime		Kotetsu T. Kaburagi, a.k.a. Wild Tiger, and Barnaby Brooks Jr. resume their careers as heroes fighting crime. But their partnership comes to a sudden end when Apollon Media's new owner Mark Schneider fires Kotetsu and moves Barnaby back into the First League, pairing him up with Golden Ryan, a new hero with awesome powers and a huge ego to match. When the heroes are sent to investigate a string of strange incidents tied closely to the city's Goddess Legend, they discover three superpowered NEXTs plotting to bring terror and destruction to Stern Bild. With the lives of millions hanging in the balance, Barnaby and Golden Ryan must overcome their differences to contain the approaching doom, while a jobless Kotetsu's resolve as a hero is put to the test as he struggles to help his fellow heroes from the sidelines.
tt3208990	我的渡口	Le ferry	The Ferry	Chinese Simplified	2013	0	Drama	7.3	16	Shi Wei	Shengsheng He	0	0		China	/t0gkt8m91gFx2JbCZnQlB5pvr9m.jpg				In the remote mountains of Enshi in Central China, the river Dasha separates a village in two. When villagers need to cross the river to cultivate their lands or to go to the nearby city, the only way is to take an old boat from old Tian. For three generations, the Tians have undertaken to make people cross the river for free. Tian's wife died a few years ago and his only son Chuanjie works in the city. Tian Hai lives alone in his small squalid hut, making do with very little. Tian Chuanjie comes to see his aged widower father. He tries to convince him to stop these crossing of the river. The young man will spend a whole summer in the village, trying to understand the reasons pushing a human being to help others without return.
tt3230162	2つ目の窓	Still the Water	Futatsume no mado	Japanese	2014	121	Drama, Romance	6.7	3051	Naomi Kawase	Naomi Kawase	0	0	Kumie, Comme des Cinémas, WOWOW FILMS	France, Japan	/wGylYtfMvKM7DwEI3CsdLTFJPTg.jpg	https://imdb-video.media-imdb.com/vi105366809/1434659607842-pgv4ql-1676566163386.mp4?Expires=1714342437&Signature=udgUHySAaxS5iaPWgnaUX5rXDkyJUogoDKHAJmPN9yazoezkDjM50OJNncJQ0BK8ghvbomybqvMqwtlfXvOctObPtgsJc1-kiM0dZFvmWjcDezLtB3h25AeWLMZGaVGNHW243KTi~XElPONaJPls-PPDTfC3E0dMpAAZkpKJZ4~W2AfFP-7oUv4Ob3grnijlsE3ad~tvSA~gn9UIPGDUDjyPNEGUBxoA-x3x4isgdKd0hrtn14GU544TGdQZoJ5YADkBaKOj0hPT~QoOgWY4a2ZOaQDW1I5qIx8Ch3WOCgO3KwSg98N91qT~3m0jfaHDy67NM2B9khxQPUy6kB-OyA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	island, nature, woman director, teenage romance	teen romance, boyfriend girlfriend relationship, female topless nudity, male nudity, infidelity	On a subtropical island, a teenage couple deal with the interwoven cycle of life, death and love.
tt3254548	ほとりの朔子	Au revoir l'été	Hotori no Sakuko	Japanese	2013	125	Drama	7.1	455	Kôji Fukada	Kôji Fukada	0	0	Wa Entertainment	United States of America, Japan	/ay4w0irgGphBmwd7OiD36OqPS51.jpg		youth film	lost passport, woman asks man for his number, girl pays for lunch, beach, japan	After failing her university entrance exam, Sakuko is invited by her aunt Mikie to spend summer vacation in a beautiful seaside town. Sakuko gets to know the people of the town, including Takashi, a shy relative of her childhood friend.
tt3257582	劇場版ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュウツー覚醒	Genesect et l'Éveil de la Légende	Gekijouban Pokketto monsutâ Besuto uisshu: Shinsoku no Genosekuto Myûtsû kakusei	Japanese	2013	72	Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi	5.4	1618	Kunihiko Yuyama	Hideki Sonoda	0	32300000	The Pokémon Company, OLM, Shogakukan, TV Tokyo, TakaraTomy, East Japan Marketing & Communications, Shogakukan-Shueisha Productions, Pikachu Project	Japan	/5Yn9WvhVzrssgJqS5tnStITBGRN.jpg		anime	mewtwo, ash ketchum character, pikachu, iris character, cilan character	Ash, Pikachu, and friends must stop Mewtwo and a group of Genesect from the destroying the city.
tt3259172	La faute des fleurs: A Portrait of Kazuki Tomokawa	La faute des fleurs: A Portrait of Kazuki Tomokawa	La faute des fleurs: A Portrait of Kazuki Tomokawa	Japanese	2010	62	Documentary	7.1	18	Vincent Moon		0	0			/43hNuKWAubTtmxYCajpB0d182Pw.jpg				
tt3259968	金刚王	The Wrath of Vajra	Jin Gang Wang: Si wang jiu shu	Chinese Traditional	2013	115	Action, Fantasy	5.7	1774	Wing-Cheong Law	Zhenjian Yang	0	0	Ningxia Film Studio, China Movie Channel (CMC), Media Asia Film Production Limited	China	/auxBaa6PjqX7SVrGXedryMHskV2.jpg	https://imdb-video.media-imdb.com/vi2094905881/1434659607842-pgv4ql-1564067900927.mp4?Expires=1714342795&Signature=Rqcmao2Ay3L2UFco33HnWNWMrzDzaqQnae4eFOkpsdNf36r-Z3rij-v18ErlMfooRAxR6ZGSzvCqsur4~5dvuPKgWZWwXc9RqGTGL-DKD-H7E-1TuH3Xhe0GgEmKA9Sez72sbv-UdH-0H19I8UothXrmBDZ9UqQcaIcYJVAeEjBX6ggWKtI6ARSgXwl-PuZLJptPAq9UXjhUmCNhkPpHkkfj7irdrhg9HE6zu8IyQf4~AP-NzH7w66M~x-PCYE2z-ai8Oh~9k7kCC2396nLr189ji81MK8BEADHroQGGsPB0Ny68yUrZs5iGUGSyhdxIDekD4DsZbf4zCq8AGsZNGg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	martial arts, cult, shaolin, chinese man, 1930s, japanese occupation of china	death cult, martial arts, violence, shaolin kung fu, karate	Before the West entered World War II, a Japanese death cult called the Temple of Hades is ordered to aid in the spiritual destruction of China. Their method - abduct their enemies' children and train them as killers for the Emperor. Young Vajra was especially gifted, but swears a secret oath of revenge when his brother dies. Now the greatest assassin in the temple, Vajra escapes to China and begins his quest to protect the innocent, and destroy the ones responsible for making him a living weapon. A former Shaolin monk, martial arts action star Xing Yu (aka Shi Yanneng) stars as Vajra in his first leading role.
tt3265462	한공주	A cappella	Han Gong-ju	Korean	2013	112	Drama	7.2	2711	Su-jin Lee	Su-jin Lee	0	0	Vill Lee Film, CGV Arthouse	South Korea	/j3i19xBhUTwdgUB7bYrJf4XoIxV.jpg		high school, based on true story, school, teenage rape	nonlinear timeline, high school, gang rape, rape, friendship	Han Gong-Ju transfers to a new school to escape her past. It takes a long time for her troubled past to catch up with her but when it does, the revelation is devastating.
tt3293426	十五少年漂流記	Deux ans de vacances	Hitomi no Naka no Shounen Juugo Shounen Hyouryuuki	Japanese	1982	85	Animation, Adventure, Family	6.5	41	Masayuki Akehi	Jules Verne	0	0	Toei Animation	Japan	/v5MCcF2a9w7Fux1IweHkVxNKlrM.jpg		island, based on novel or book	based on the works of jules verne, foreign language adaptation, anime animation, children, deserted island	A troop of children from eight to thirteen, abandoned on an island, struggling for life in the midst of passion fueled by the differences of nationalities. A story in the style of Robinson Crusoe revisited by Jules Verne.
tt3303446	名探偵コナン・絶海の探偵	Un détective privé en mer lointaine	Meitantei Conan: Zekkai no puraibêto ai	Japanese	2013	110	Animation, Action, Adventure, Crime, Drama, Family, Mystery, Thriller	6.5	1571	Kôbun Shizuno	Takeharu Sakurai	0	0	TMS Entertainment, TOHO	Japan	/4QtpfeGuxWbfLMgBiP3u3MVws9M.jpg		detective	anime animation, sequel, seventeenth part	Conan and his friends search for a foreign spy who might have also committed a murder.
tt3303728	해무	Sea Fog : Les Clandestins	Haemoo	Korean	2014	111	Drama, Thriller	6.8	3906	Sung-bo Shim	Sung-bo Shim, Bong Joon Ho	0	0	Lewis Pictures, Next Entertainment World, Finecut	South Korea	/gnqv8hSNKfNZXKsJXMxJocDVGK7.jpg	https://imdb-video.media-imdb.com/vi2327886361/1434659607842-pgv4ql-1564637630258.mp4?Expires=1714342802&Signature=ihvIHQWygF265nW3n00BrIUV0HJhNiJQKW6L56nX2cQ3U6SD4TbnTSgBXFWuvzX3iKBaVQZaThTsm4Dhzbt373g0HREAVMY0rymsLjq-X9~Rt1zdEJl83B~u-cqm9e0cAcx08B2i0KBznPuGA77cI1cy9UQeCtZ8AQYnc8YAC2AwiiIo~SGmw5i7j5znODfcwUb9c6I6YbEbRNkD7vVeyeg~b8HHACEJE2OpPkQ6uHfQ3u9x3Vzfk53vZkrFN0yg2yozrq54~WMlget42H~4~Wt5kTMx654pRDBgFk3SdBU1xee9cn4OIOx0wR0wBTOM1MLQxoRzIpW5covu1jmGcA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	boat, korean chinese	south korea, illegal immigrant, fishing boat, food, restaurant	A fishing-boat crew takes on a dangerous commission to smuggle a group of illegal immigrants from China to Korea.
tt3303730	인간중독	In-gan-jung-dok	In-gan-jung-dok	Korean	2014	132	Drama	6.2	2384	Dae-woo Kim	Dae-woo Kim	0	0	Next Entertainment World, Finecut, Iron Pack	South Korea	/fetCtoAvZShCk1nqAWZFuKZschR.jpg	https://imdb-video.media-imdb.com/vi243450649/1434659607842-pgv4ql-1634493820559.mp4?Expires=1714342804&Signature=PBCpM0uX~drXYp0aAq3MUjhCUlhk-N3DcQL2SEdCiWkkHrGW6DuNrYovQ17QnbkWr0YnjKC8f-0K4Lphu~xqehPlsJ~VHoDjO4ZEmZVKWFv8TrXNzXN1Uyev1u-WX4~R-PBtWpRlpdmNWXXIz3Hh10ksncXq5lxVb7op5CN5HUYhfmQkydnrLxZcvV735Z-qouGrGb1ydlG0Ko0dH-Qd3xjAAmEu-i6wjcmOzNcR-35YoeSXHsUNKsmaA5TfklQASwKGcRUMxhBEd1d2-uisELWh~Ac-59tWhm0eTHc1iAqL6pkB9Z9hcKHbiN0xvVzA0iLfz-V5aKvdIRutbI9Rmw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	vietnam war, military base, love affair, 1960s, korean army	doggystyle sex, sex scene, love affair, colonel, captain	A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.
tt3324262	うたうひと	Storytellers	Utauhito	Japanese	2013	120	Documentary	6.1	60	Ryûsuke Hamaguchi		0	0		Japan	/qE70ZzvZVOBESfBaLoxoljoaQ0l.jpg			tsunami, earthquake	Last part of a trilogy, with The Sound of Waves and Voices from the Waves, in which Japanese who lived through the Tohoku earthquake and tsunami of 2011 are interviewed.
tt3329592	向黑暗挑戰 / Xian hei an tiao zhan	Exterminateurs	Xian hei an tiao zhan	Chinese Simplified	1981	0	Action, Drama	4.0	6	Chih-Chao Chang		0	0	IFD Films & Arts Ltd.		/mOIRroyWjiwYIhFadEAj6aRx2lc.jpg				
tt3331846	STAND BY ME ドラえもん	Stand by Me Doraemon	Stand by Me Doraemon	Japanese	2014	90	Animation, Comedy, Drama, Family, Sci-Fi	7.3	9277	Takashi Yamazaki	Takashi Yamazaki	35000000	83061158	TOHO, Shirogumi, Robot Communications, Shin-Ei Animation	Japan	/wc7XQbfx6EIQqCuvmBMt3aisb2Y.jpg	https://imdb-video.media-imdb.com/vi3258827545/1434659607842-pgv4ql-1641573818986.mp4?Expires=1714342810&Signature=EOK8wQlp8kbagLUBoe8v~SFzXiRhAZG8itMyhc2EcAhHGXSzK5pL6jQuaIJsksDyFVgxAg5tBx3NdUpRLXbzSyGrwftHtH7vAyi1YneEFGF4Bnk~lPQ5ZvF9GOAtUHpHmkuzrBT5wm8eqceMPhyYbapJTGj6M3j4CEwpKfD8QoqMEwkjvEBt6Jsu4wNhIBFNOesVCVFc6LmSi1t1TR~ekoROmEoxwiB6XhKddYR7iJw7hxOiGP9OFgq2jFy1aC1QeYuPCvqHTMO-~0R47pGG00EsVR5cciNw4Qmzh421ocUIb8fWareCeX-z8RP2HFPz21PuWmg4pDOgBaBLeoTQ-w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	gadget, time travel, school, based on manga, anime, based on anime	robot, boy, 22nd century, doraemon, future	What will happen to Nobita's life after Doraemon leaves?
tt3335054	僕らは歩く、ただそれだけ	Bokura wa aruku, tada soredake	Bokura wa aruku, tada soredake	Japanese	2009	74	Comedy, Drama	6.4	35	Ryûichi Hiroki	Ryûichi Hiroki	0	0	T.O. Entertainment	Japan	/fUjqUBU3XmzaSC9kh0aWkb7SuiL.jpg		break-up		
tt3336930	Nước	Nuoc 2030	Nuoc	Vietnamese	2014	98	Drama, Mystery, Romance, Sci-Fi	5.8	124	Minh Nguyen-Vo	Minh Nguyen-Vo	0	0		Vietnam	/oiLm7sSaUfP1tfvgJQd9RRSwSv3.jpg	https://imdb-video.media-imdb.com/vi1587134233/1434659607842-pgv4ql-1569085530268.mp4?Expires=1714342813&Signature=X~f3lKZym16gIblHVxoVrBNVF53STIiTn7h-vK9CMrhaNGtyZGidOP2LAyZFNorU922uKlRprd7XX5N2zezJiomKoa204l~L8oLhp0p2TBg1StoUGuOJpSb1lnLQQcfQiBVlZdpgFPnq3aFgVirQxUHP33ZaaJdh1DHrYNV9WXZh13SEt6EfPD1gAT46KSPyBy3ra~qxtvak7n7lCTIp8py~OHQ--IXDM5nIaar352Ccu7YGOBaUZ0TobMbwQFKKLmvDYHI4qCnHbvn2RfW2HGSp-wMMRoi5AN~Rl4gGEs06HTrXI-IiPBxpIREJoYcffcjSKhLtaumpg~los-C9zg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA		female rear nudity, female nudity, based on short story	In a near future Vietnam where global warming and rising seawater levels have forced cultivation to be done on floating farms, a strong-willed woman has to make a critical decision about her ex-lover, a suspect of her husband's murder.
tt3341072	風暴	Firestorm	Fung bou	Chinese Simplified	2013	105	Action, Crime, Thriller	6.2	3034	Alan Yuen	Alan Yuen	0	0	Edko Films, Sil-Metropole Organisation	Hong Kong, China	/zKdycnWFGNIALAxEZcTWRtrfWNW.jpg	https://imdb-video.media-imdb.com/vi2158410265/1434659607842-pgv4ql-1563847212145.mp4?Expires=1714342815&Signature=o2OCFYgvIYi7YYWLTwvrw0SRvrgnyNMQFM3L1rRoYcOjjs1DOPpiT-HuCtiKm6yzDmGlyGj9osrK4Rv~SMRdco0-aDFoZPx2avTvgwJv0SkIUwLxLJ5RI6-LwfXHAbhP7YczQITp6Sj71VB88u8x~ICYZlTMFAfd3Aj6u5mlDqtqZsGljqf-cM5sPCKfDq4N56JgRjJuVig-HKfKUGWtBXG-T0GpT49USnknn150JeZvHajXHixrmevkJjLkaU4KGHQDWMSyCkCsepFRsCP2qlOqQDmvTFno6MiA8Llol1gi6EUSMAHuTWduNA9xGYoaUYrtC9cD2e67EDMSJicWrQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	robbery, street war, gun battle, rogue cop	hong kong police, police escort attacked, police procedural crime, 3d, 3 dimensional	A storm is heading to the city, and with it comes another occurrence so destructive, it vows to bring down everything it touches. A crew of seasoned criminals led by the notorious Nam (Hu Jun), armed with high-powered weapons, pulls off another smooth and violent armored car heist in broad daylight in a crowded street. Whoever tries to get in their way, they will show no mercy. This puts the police force to shame and humiliation. A hardboiled senior police inspector Lui (Andy Lau), hot on the trails of Nam and his tight crew, determines to put an end to this madness that causes the lives of innocent people. But he soon comes face to face with the cruel reality that the usual police tactics are too futile to send these armed thieves behind bars. Extreme crime requires extreme justice, even if it means crossing his moral line. Tou (Lam Ka Tung), an ex-con desperate to leave his criminal past behind, volunteers to be Lui's snitch in exchange for a fresh start with his girlfriend Bing (Yao Chen). But little does he know what hellish situation he's getting himself into.
tt3341104	폭군연산(복수,쾌거편)	Yeonsan le tyran	Pokgun Yeonsan	Korean	1962	132	Biography, Drama, Thriller	5.6	20	Shin Sang-ok		0	0	Shin Films	South Korea	/eMu12kfNcFimKjGCnqTzQCzQrym.jpg		historical drama, joseon dynasty	tyrant, korea	Continuing the story of the film, Prince Yeonsan, Yeonsan's grief and dissipated life leads him to become a cruel tyrant, ordering the decapitation of the court members who advised the deposition of his mother. Plans are made for his deposition.
tt3347812	不気味なものの肌に触れる	Touching the Skin of Eeriness	Bukimi na mono no hada ni sawaru	Japanese	2013	55	Drama, Sci-Fi	6.2	274	Ryûsuke Hamaguchi	Tomoyuki Takahashi	0	0	Fictive	Japan	/aEI2HOOHyQu2FISRohORRTyZP9D.jpg		boys' love (bl)	brother, sibling relationship, older brother, dancing	When a boy loses his father he moves in with his older half-brother. The older sibling and is girlfriend are indeed kind and helpful and treat the boy well. Still, he is lonely and finds consolation in his love for dancing with his male friend. However, many strange occurrences are happening in town and the dance is taking an almost metaphysical dimension.
