id	french_title	tags
tt0042876	Rashomon	crime drama mysteri the rape of a bride and the murder of her samurai husband are recal from the perspect of a bandit, the bride, the samurai' ghost and a woodcutter. dyinganddeath japan samurai rape courtcas court truth rain woodcutt subject medium sunlight crimin basedonshortstori multipleperspect jidaigeki heianperiod unreliablenarr contradictoryaccount multipleperspect storytoldfromdifferentperspect medium akirakurosawa
tt0042955	La bête blanche	drama keiko yukawa is a former prostitut and the newest inmat at white lily, a femal rehabilit facility. prison women'sprison prostitut mikionarus
tt0042958	Scandale	drama a celebr photograph spark a court case as a tabloid magazin spin a scandal yarn over a painter and a famou singer. painter inn tabloid lowendlawy winterintospr lawsuit tuberculosi writerdirector basedonstori legaldrama akirakurosawa
tt0043093	Jusqu'à notre prochaine rencontre	drama histori romanc the hero saburo (okada eiji) is obstruct by a seri of event from meet keiko (kuga yoshiko), hi fiancee. hero antiwar wartim tokyo worldwartwo tadashiimai
tt0043155	Le destin de madame Yuki	drama romanc young servant girl hamako ha just start work for her person heroine, madam yuki, but her romantic view of the madam is broken immedi as she is introduc to a list of the madame' person problems. portrait girl maritalproblem dysfunctionalmarriag marriag inn kenjimizoguchi
tt0043313	Début d'été	drama romanc a famili choos a match for their daughter noriko, but she, surprisingly, ha her own plans. marriagepropos familyrelationship matchmak tokyo japan postworldwarii postwarjapan familyissu unmarriedwoman daughterparentrelationship pressuretomarri reluctanttomarri marriedfriend marriageadvic yasujirôozu
tt0043580	Le roman de Genji	drama base on the classic novel by murasaki shikibu, written over 1000 year ago. genji, the son of the emperor, ha gain renown among the nobil of kyoto for hi charm and good looks, yet he cannot stop himself from pursu the one object of desir he must never obtain: hi father' young and beauti bride. follow the tragic consequ of hi obsession, genji wander from one affair to another, alway seek some sort of resolut to hi life. characternameintitl kôzaburôyoshimura
tt0043587	Le fard de Ginza	drama a few day in the life of a quiet geisha, singl mother of a young, smart boy, in the live tokyo quarter of ginza. a woman devot to other people' needs, she will end by take part herself in one of the mani disguis of ginza. basedonnovelorbook geisha tokyo japan singlemoth cosmet basedonnovel mikionarus
tt0043614	L'idiot	drama romanc a japanes veteran, driven partial mad from the war, travel to the snowi island of hokkaido where he soon enter a love triangl with hi best friend and a disgrac woman. jealousi lovetriangl snow blizzard dostoevski postwarjapan epilept russianliteratur snow kurosawaandmifun friend love lovetriangl akirakurosawa
tt0043699	Carmen revient au pays	comedi a girl who had left her home villag for life in tokyo return to her home year later, and evok a scandal when the local discov that she' a stripper. minidress japanesewoman writtenbydirector smalltown returntohometown keisukekinoshita
tt0043774	La danseuse	drama the troubl relationship between a writer and hi ballet teacher wife, who ha for year love anoth man, final lead to the breakup of the family. basedonnovel mikionarus
tt0043801	Le repas	drama michiyo live in a small home in osaka and is not happi with her marriage; all she doe is cook and clean for her husband. basedonnovelorbook marriag osaka japan meal unhappi postwarjapan boredhousewif poverti tokyojapan uncleniecerelationship classmateclassmaterelationship cousincousinrelationship mikionarus
tt0043825	La dame de Musashino	drama romanc set in post-war japan, the ladi of musashino tell the stori of michiko, a disillus young woman trap in a loveless marriage. she confid in her younger cousin, tsutomo, and the two becom close. adulteri postwarjapan young extramaritalaffair worldwartwo suicid japan kenjimizoguchi
tt0043892	Madame Oyû	drama romanc shinnosuk is introduc to shizu as a prospect wife, but he fall in love with her widow sister oyu. convent forbid oyu to marri becaus she ha to rais her son as the head of her husband' family. oyu convinc shinnosuk and shizu to marri so that she can remain close to shinnosuke. japan siblingrelationship deathinchildbirth husbandwiferelationship beach cryingbabi babi love kenjimizoguchi
tt0044029	Enfance	drama war when a famili ha to reloc due to the war, they are ostrac by their new community. familyrelationship keisukekinoshita
tt0044163	Feux d'artifice sur la mer	drama romanc the kamiya famili struggl to keep the town fish associ from go bankrupt as they deal with a dishonest captain and hi degener crew. fish town keisukekinoshita
tt0044497	Les enfants d'Hiroshima	drama war post war hiroshima: it' been four year sinc the last time she visit her hometown. takako face the after effect of the a-bomb when she travel around the citi to call on old friends. sacrific scarredex-employe livesofformerstud delayeddeath atomicbomb japan grief antinuclear child kanetoshindô
tt0044741	Vivre	drama a bureaucrat tri to find mean in hi life after he discov he ha termin cancer. dyinganddeath japan bureaucraci agediffer prais offic nightlif senseoflif playground obsequi swing loneli officepolit infatu wake publicwork shorttimetol bureaucrat thoughtsofretir terminalcanc citypark civilserv monotonouslif accomplish officegossip meaningoflif cancer death bureaucrat playground akirakurosawa
tt0044745	L'éclair	drama poor, pathet mother ose ha four children, three daughter and a son, by four differ men. basedonnovelorbook parentchildrelationship sister mother mikionarus
tt0044982	Le goût du riz au thé vert	drama a childless middle-ag coupl face a marit crisis. husbandwiferelationship arrangedmarriag lie tokyo japan niec maritaltens coupl cigarettesmok generationgap warsong sing yasujirôozu
tt0044986	La mère	drama a teenag girl wit her widow mother' attempt to sustain her family. widow poverti laundri deathinfamili kimono singingcompetit postwarlif sickb girl postwar singingcontest poverti kimono mikionarus
tt0044989	Okuni et Gohei	drama kogur is the widow of an assassin samurai and otani wa that man' pupil. they have been sent out to seek reveng on the murderer, kogure' first suitor, but their long and arduou journey ha so far been fruitless. reveng journey mikionarus
tt0045112	La vie d'O'Haru femme galante	drama follow a woman' fight and surviv amid the vicissitud of life and the cruelti of society. despair courtesan concubin memori prostitut feudallord feudaljapan 17thcenturi lifestori prostitut courtesan year1686 edoperiod toldinflashback kenjimizoguchi
tt0045146	Zone de Vide	drama just befor the end of the war, japanes soldier kitani is releas from prison, have serv hi term for theft. told in flashback, viewer learn about kitani' past and reason behind hi prison sentence. basedonnovel satsuoyamamoto
tt0045507	Frère aîné, soeur cadette	drama in older brother, younger sister, director mikio naruse' adapt of an oft-film popular novel by saisei murô, the eldest daughter (machiko kyô) of a rural famili come home pregnant, test some alreadi tenuou famili bonds. narus show hi consider skill at portray household dynamics, film kyô in relax and/or reclin posit (indic of her character' exhaust maintain independence) that are then intrud upon by her ill-temp older brother (masayuki mori), whose initi comic, brute-forc presenc grow increasingli menac and treacher as the film progresses. siblingrelationship basedonnovelorbook pregnanc ruralarea extramaritalaffair olderbrotheryoungersist incestuousdesir promiscuouswoman tokyojapan fallenonhardtim ridingabu mikionarus
tt0045796	Un couple	drama a marri coupl look for an apart move in with the husband' co-worker, a widower. the husband becom jealou of the widow and hi wife. marriag coupl marri husband mikionarus
tt0045814	Les musiciens de Gion	drama a season geisha and her apprentic maiko are forc to give in to their clients' sexual advanc to survive. geisha bite postwar geisha kyotojapan 1950 16yearoldgirl traditionaljapan kenjimizoguchi
tt0045935	La porte de l'enfer	drama histori a samurai pursu a marri lady-in-waiting. samurai jealousi husbandwiferelationship buddhist jidaigeki bushido 12thcenturi medievaltim japan stalker koto murder teinosukekinugasa
tt0046215	Monsieur Pû	comedi drama a dark satir of a contemporari japan still exhaust from the aftermath of war, hunger, poverti and unemployment. and just as it peopl are recovering, there is a threat dure these cold war year of renew militar and rearmament. basedonmanga japan basedoncom konichikawa
